year,quarter,Starting colonies,Maximum colonies,Lost colonies,Percent lost,Added colonies,Varroa mites,Other pests,Diseases,Pesticides,Other,Unknown,year_and_quarter,state_idx,region_idx,subregion_idx,State_Alabama,State_Arizona,State_Arkansas,State_California,State_Colorado,State_Connecticut,State_Florida,State_Georgia,State_Hawaii,State_Idaho,State_Illinois,State_Indiana,State_Iowa,State_Kansas,State_Kentucky,State_Louisiana,State_Maine,State_Maryland,State_Massachusetts,State_Michigan,State_Minnesota,State_Mississippi,State_Missouri,State_Montana,State_Nebraska,State_New Jersey,State_New Mexico,State_New York,State_North Carolina,State_North Dakota,State_Ohio,State_Oklahoma,State_Oregon,State_Pennsylvania,State_South Carolina,State_South Dakota,State_Tennessee,State_Texas,State_Utah,State_Vermont,State_Virginia,State_Washington,State_West Virginia,State_Wisconsin,State_Wyoming,region_midwest,region_northeast,region_south,region_west,subregion_east north central,subregion_east south central,subregion_mid atlantic,subregion_mountain,subregion_new england,subregion_pacific,subregion_south atlantic,subregion_west north central,subregion_west south central,FinalColonyCount,LogFinalToStart
2015,Q1,4600.0,7000.0,1600.0,23.0,450.0,32.7,1.3,1.1,14.2,9.5,3.4,2015-01-01,13,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3542.0,-0.2613647641344075
2015,Q2,6000.0,7000.0,670.0,10.0,2800.0,14.4,2.4,0.9,0.1,3.5,4.9,2015-04-01,13,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5400.0,-0.10536051565782628
2015,Q3,9000.0,9500.0,1000.0,11.0,100.0,22.5,16.2,0.2,14.1,14.8,1.7,2015-07-01,13,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8010.0,-0.11653381625595151
2015,Q4,8500.0,8500.0,3400.0,40.0,50.0,44.5,24.8,0.2,25.1,33.9,19.0,2015-10-01,13,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5100.0,-0.5108256237659907
2016,Q1,4700.0,4700.0,980.0,21.0,,32.2,10.6,0.1,1.2,2.6,5.8,2016-01-01,13,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3713.0,-0.23572233352106983
2015,Q1,7500.0,10500.0,4100.0,39.0,250.0,10.8,10.7,2.5,2.5,22.7,12.9,2015-01-01,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4575.0,-0.4942963218147801
2015,Q2,7500.0,8500.0,980.0,12.0,3600.0,21.7,18.2,5.3,1.8,9.5,2.9,2015-04-01,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6600.0,-0.12783337150988489
2015,Q3,10000.0,10000.0,1300.0,13.0,170.0,40.4,11.3,1.2,6.5,9.0,2.0,2015-07-01,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,8700.0,-0.13926206733350766
2015,Q4,8500.0,8500.0,1100.0,13.0,20.0,22.2,14.8,0.4,9.8,7.2,1.7,2015-10-01,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7395.0,-0.13926206733350766
2016,Q1,7000.0,7000.0,1300.0,19.0,110.0,20.9,8.0,0.6,5.6,11.1,7.5,2016-01-01,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5670.0,-0.21072103131565253
2015,Q1,51000.0,51000.0,8000.0,16.0,3100.0,17.2,4.7,4.3,1.7,3.1,2.1,2015-01-01,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,42840.0,-0.1743533871447778
2015,Q2,44000.0,45000.0,1800.0,4.0,6500.0,36.4,3.7,0.2,1.1,5.0,0.5,2015-04-01,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,42240.0,-0.040821994520255166
2015,Q3,50000.0,55000.0,2000.0,4.0,2300.0,25.9,2.3,,1.6,3.0,0.2,2015-07-01,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,48000.0,-0.040821994520255166
2015,Q4,55000.0,71000.0,4900.0,7.0,1100.0,10.9,1.0,,0.6,2.4,0.2,2015-10-01,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,51150.0,-0.07257069283483537
2016,Q1,68000.0,69000.0,9500.0,14.0,7500.0,18.0,11.1,13.9,0.3,9.9,1.5,2016-01-01,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,58480.0,-0.15082288973458366
2015,Q1,3100.0,6500.0,380.0,6.0,20.0,4.4,0.1,,,7.5,1.9,2015-01-01,16,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2914.0,-0.06187540371808753
2015,Q2,4600.0,30000.0,3200.0,11.0,3500.0,72.1,34.5,0.1,34.5,0.5,0.1,2015-04-01,16,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4094.0,-0.11653381625595151
2015,Q3,6000.0,6000.0,450.0,8.0,410.0,9.9,3.4,13.2,,2.6,7.8,2015-07-01,16,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5520.0,-0.08338160893905101
2015,Q4,4700.0,4700.0,60.0,1.0,530.0,18.0,0.2,,,0.1,0.4,2015-10-01,16,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4653.0,-0.01005033585350145
2016,Q1,2200.0,3700.0,170.0,5.0,,3.3,0.4,0.3,,0.8,1.4,2016-01-01,16,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2090.0,-0.05129329438755058
2015,Q1,7500.0,10000.0,4100.0,41.0,1600.0,10.1,1.8,0.4,,24.2,12.4,2015-01-01,17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4425.000000000001,-0.5276327420823718
2015,Q2,8000.0,11000.0,370.0,3.0,2600.0,4.9,1.3,0.2,2.5,1.6,1.5,2015-04-01,17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7760.0,-0.030459207484708574
2015,Q3,7000.0,7500.0,680.0,9.0,730.0,26.9,19.1,2.9,22.8,7.1,2.0,2015-07-01,17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6370.0,-0.09431067947124129
2015,Q4,7500.0,9500.0,730.0,8.0,,5.6,2.0,0.1,,0.2,4.3,2015-10-01,17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6900.0,-0.08338160893905101
2016,Q1,6500.0,6500.0,1400.0,22.0,40.0,30.2,0.1,,11.0,7.8,0.8,2016-01-01,17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5070.0,-0.2484613592984996
2015,Q1,2900.0,4600.0,1000.0,22.0,260.0,23.5,3.5,2.1,2.8,7.6,4.7,2015-01-01,18,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2262.0,-0.2484613592984996
2015,Q2,4100.0,14000.0,320.0,2.0,940.0,66.8,61.7,0.2,61.8,4.4,3.1,2015-04-01,18,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4018.0,-0.020202707317519466
2015,Q3,7500.0,7500.0,560.0,8.0,290.0,16.3,2.9,0.4,2.1,2.5,0.3,2015-07-01,18,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6900.0,-0.08338160893905101
2015,Q4,4500.0,4500.0,260.0,6.0,30.0,31.4,1.6,6.2,1.9,2.6,1.1,2015-10-01,18,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4230.0,-0.06187540371808753
2016,Q1,3000.0,3000.0,370.0,12.0,120.0,10.1,5.2,0.7,,3.1,1.1,2016-01-01,18,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2640.0,-0.12783337150988489
2015,Q1,16500.0,60000.0,11500.0,19.0,7500.0,14.3,3.1,1.1,1.6,8.3,4.6,2015-01-01,19,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,13365.0,-0.21072103131565253
2015,Q2,58000.0,88000.0,9500.0,11.0,13500.0,26.9,13.0,0.6,9.1,16.4,3.1,2015-04-01,19,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,51620.0,-0.11653381625595151
2015,Q3,89000.0,89000.0,7000.0,8.0,3300.0,44.6,16.3,7.3,13.7,1.8,8.8,2015-07-01,19,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,81880.0,-0.08338160893905101
2015,Q4,67000.0,73000.0,9000.0,12.0,210.0,30.2,4.1,,4.1,3.2,3.7,2015-10-01,19,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,58960.0,-0.12783337150988489
2016,Q1,25000.0,37000.0,5000.0,14.0,2300.0,5.4,0.2,,0.5,1.2,10.3,2016-01-01,19,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21500.0,-0.15082288973458366
2015,Q1,28000.0,74000.0,3700.0,5.0,690.0,1.4,0.1,,0.1,1.6,2.1,2015-01-01,20,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,26600.0,-0.05129329438755058
2015,Q2,71000.0,125000.0,12500.0,10.0,20000.0,25.4,6.2,1.4,16.5,10.1,9.3,2015-04-01,20,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,63900.0,-0.10536051565782628
2015,Q3,133000.0,136000.0,32000.0,24.0,640.0,33.3,14.6,7.4,27.4,7.0,7.2,2015-07-01,20,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,101080.0,-0.2744368457017603
2015,Q4,104000.0,105000.0,10000.0,10.0,600.0,43.6,8.7,8.4,25.0,3.8,8.9,2015-10-01,20,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,93600.0,-0.10536051565782628
2016,Q1,37000.0,39000.0,6000.0,15.0,4400.0,11.8,6.9,0.1,11.3,7.1,14.2,2016-01-01,20,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,31450.0,-0.16251892949777494
2015,Q1,34000.0,76000.0,8500.0,11.0,22000.0,9.4,8.2,0.1,2.1,1.2,1.1,2015-01-01,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,30260.0,-0.11653381625595151
2015,Q2,89000.0,89000.0,11000.0,12.0,5500.0,10.1,6.0,0.3,0.1,2.3,1.7,2015-04-01,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,78320.0,-0.12783337150988489
2015,Q3,23000.0,34000.0,3500.0,10.0,260.0,45.5,2.2,,1.1,3.8,1.4,2015-07-01,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,20700.0,-0.10536051565782628
2015,Q4,31000.0,34000.0,1500.0,4.0,500.0,10.6,2.5,0.3,,0.7,1.3,2015-10-01,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,29760.0,-0.040821994520255166
2016,Q1,24000.0,77000.0,6500.0,8.0,11000.0,8.5,1.1,,2.0,0.2,8.8,2016-01-01,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,22080.0,-0.08338160893905101
2015,Q1,12000.0,13000.0,2000.0,15.0,220.0,13.1,6.0,2.2,4.2,11.8,6.3,2015-01-01,22,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10200.0,-0.16251892949777494
2015,Q2,11500.0,12500.0,500.0,4.0,1900.0,5.1,6.2,3.1,1.6,1.0,7.4,2015-04-01,22,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11040.0,-0.040821994520255166
2015,Q3,14000.0,14000.0,1200.0,9.0,700.0,11.1,11.7,3.0,2.0,2.1,1.4,2015-07-01,22,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12740.0,-0.09431067947124129
2015,Q4,13500.0,13500.0,690.0,5.0,30.0,2.8,6.0,3.3,0.1,0.8,1.5,2015-10-01,22,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12825.0,-0.05129329438755058
2016,Q1,11500.0,11500.0,1200.0,10.0,930.0,17.8,6.2,0.3,5.4,4.0,5.4,2016-01-01,22,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10350.0,-0.10536051565782628
2015,Q1,8500.0,36000.0,2200.0,6.0,1400.0,8.7,0.5,0.6,0.8,2.3,7.9,2015-01-01,23,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7990.0,-0.06187540371808753
2015,Q2,36000.0,210000.0,4200.0,2.0,14000.0,9.0,0.9,0.8,5.3,1.6,,2015-04-01,23,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,35280.0,-0.020202707317519466
2015,Q3,140000.0,156000.0,10500.0,7.0,3200.0,52.5,16.4,10.7,2.3,6.4,5.3,2015-07-01,23,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,130199.99999999999,-0.0725706928348355
2015,Q4,116000.0,123000.0,10000.0,8.0,1000.0,35.5,19.8,14.4,11.4,3.2,13.9,2015-10-01,23,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,106720.0,-0.08338160893905101
2016,Q1,15500.0,48000.0,840.0,2.0,11500.0,0.8,,,0.6,0.2,0.1,2016-01-01,23,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,15190.0,-0.020202707317519466
2015,Q1,10000.0,31000.0,2600.0,8.0,120.0,5.9,0.1,0.1,0.5,0.3,3.0,2015-01-01,24,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9200.0,-0.08338160893905101
2015,Q2,29000.0,68000.0,4100.0,6.0,15500.0,6.5,6.9,,1.4,2.1,1.5,2015-04-01,24,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,27260.0,-0.06187540371808753
2015,Q3,67000.0,77000.0,6000.0,8.0,500.0,33.2,10.3,10.9,13.2,4.6,4.3,2015-07-01,24,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,61640.0,-0.08338160893905101
2015,Q4,72000.0,73000.0,7000.0,10.0,10.0,15.5,,0.2,0.3,0.4,1.7,2015-10-01,24,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,64800.0,-0.10536051565782628
2016,Q1,10500.0,21000.0,330.0,2.0,40.0,1.7,0.4,0.1,0.2,0.8,0.4,2016-01-01,24,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10290.0,-0.020202707317519466
2015,Q1,6000.0,9000.0,1100.0,12.0,570.0,40.1,13.2,30.4,11.1,19.5,16.7,2015-01-01,25,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5280.0,-0.12783337150988489
2015,Q2,8500.0,19000.0,1800.0,10.0,2100.0,52.5,3.6,0.3,26.1,1.0,2.4,2015-04-01,25,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7650.0,-0.10536051565782628
2015,Q3,18500.0,18500.0,210.0,1.0,190.0,7.2,1.0,0.1,,1.1,0.7,2015-07-01,25,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,18315.0,-0.01005033585350145
2015,Q4,8000.0,8500.0,270.0,3.0,20.0,7.7,2.2,,0.4,0.4,1.2,2015-10-01,25,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7760.0,-0.030459207484708574
2016,Q1,8500.0,8500.0,1000.0,12.0,80.0,5.5,0.8,0.2,0.4,1.2,8.2,2016-01-01,25,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7480.0,-0.12783337150988489
2015,Q1,7000.0,7000.0,690.0,10.0,190.0,17.1,0.1,,0.2,1.3,0.4,2015-01-01,26,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6300.0,-0.10536051565782628
2015,Q2,6500.0,8500.0,1000.0,12.0,1500.0,38.8,,15.5,5.9,0.4,2.7,2015-04-01,26,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5720.0,-0.12783337150988489
2015,Q3,6500.0,6500.0,1600.0,25.0,1300.0,61.2,55.0,55.0,58.0,55.5,0.7,2015-07-01,26,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4875.0,-0.2876820724517809
